id,name
171,脑膜炎
172,痢疾
173,硬斑
174,血疱
175,风团
176,脂肪痢
177,瘫痪
178,结痂
179,脱皮
180,发炎
181,口渴
182,心包压塞
183,黑蒙
184,湿疹
185,钝痛
186,尿闭
187,促脉
188,偏盲
189,坏疽
190,痴呆
191,便秘
192,水冲脉
193,钙化影
194,胀痛
195,左胸痛
196,偏头痛
197,钙化
198,肌阵挛
199,肝肿大
200,腹水
201,右心衰竭
202,血缺氧
203,失水
204,咽喉炎
205,瘀斑
206,室颤
207,尿频
208,心肌脓肿
209,骨膜炎
210,创伤
211,脱水
212,交替脉
213,肥胖
214,肺栓塞
215,突眼症
216,闭经
217,热结节
218,甲状腺肿
219,卧床不起
220,易饿
221,颤抖
222,烦热
223,过劳
224,嗳气
225,口唇发绀
226,出冷汗
227,脑水肿
228,硬肿症
229,静脉石
230,死产
231,小头
232,早搏
233,抽风
234,低血钾
235,男性化
236,心音低钝
237,心肌肥厚
238,梗噎
239,毛发增生
240,房颤
241,胸水
242,间歇热
243,咳血
244,腰痛
245,中暑
246,暴饮暴食
247,稀便
248,肝臭
249,脱肛
250,吞咽痛
251,反酸
252,胃灼热
253,反胃
254,肠痉挛
255,舌炎
256,水土不服
257,肠套叠
258,肠鸣
259,口干
260,斑疹
261,口痛
262,稽留热
263,肠穿孔
264,牵涉痛
265,胆绞痛
266,结石
267,胆道梗阻
268,胆囊结石
269,烧心
270,胆管梗阻
271,腹鸣
272,黑便
273,胆结石
274,息肉
275,肝脾肿大
276,尿血
277,脂肪泻
278,乳糜泻
279,隐睾
280,皮下气肿
281,尿痛
282,尿急
283,口臭
284,蜘蛛痣
285,肝纤维化
286,仰卧呼吸
287,肝掌
288,脂肪瘤
289,埋藏齿
290,结肠息肉
291,尿失禁
292,头胀
293,脱髓
294,踝阵挛
295,肝衰竭
296,夜盲
297,早饱
298,胀感
299,发烧
300,直肠狭窄
301,肛裂
302,打嗝
303,肩痛
304,吞气
305,异食癖
306,磨牙
307,结肠憩室
308,头晕目眩
309,停经
310,全腹痛
311,呕吐
312,痔出血
313,结肠梗阻
314,恶病质
315,脉数
316,脾虚
317,五心烦热
318,速脉
319,呃逆
320,肝缩小
321,胃痉挛
322,安静腹
323,幻听
324,死胎
325,角膜炎
326,排便感
327,口吃
328,凹甲
329,骨软化
330,口炎
331,脱发
332,阴蒂肥大
333,垂腕
334,呕血
335,液气胸
336,食管梗阻
337,全秃
338,斑秃
339,脓尿
340,忧郁
341,脓血便
342,肝转移
343,内出血
344,气腹征
345,肠狭窄
346,谊妄
347,失音
348,酮尿
349,眼干
350,溢乳
351,脑积水
352,半乳糖血症
353,溴疹
354,药疹
355,瘀血斑
356,低血糖症
357,肾钙化
358,失盐
359,嗜盐
360,尿磷
361,恶露
362,低钾血症
363,唇干舌燥
364,输尿管梗阻
365,高钾血症
366,白细胞尿
367,菌尿
368,眼痛
369,葡萄膜炎
370,光过敏
371,低氧血症
372,抑郁症
373,腰酸
374,肾脓肿
375,皮下血肿
376,尿瘘
377,血精
378,挤压伤
379,高血钾
380,贪食
381,凝肩
382,盲点
383,猜疑
384,强笑
385,近视
386,单瘫
387,猝倒
388,脾大
389,轻瘫
390,惊跳
391,多疑
392,肾栓塞
393,核黄疸
394,鳞屑
395,色素斑
396,剧痒
397,胃痛
398,痛经
399,乳突炎
400,强迫症
401,腰酸背痛
402,闭目难立征
403,鞍鼻
404,蚁走感
405,尿崩
406,依赖症
407,缄默症
408,哭泣晕厥
409,弓形足
410,神经伤
411,绝经
412,水中毒
413,无腋毛
414,张口呼吸
415,夜惊
416,打呼噜
417,梦行症
418,驼背
419,呆滞
420,脚气
421,体癣
422,雀斑
423,热痛
424,死骨
425,齿龈炎
426,喜怒无常
427,露阴癖
428,髋内翻
429,骨囊肿
430,晕眩
431,牙痛
432,末梢神经炎
433,咖啡斑
434,头晕耳鸣
435,子痫
436,无脉症
437,低烧
438,膝内翻
439,晨僵
440,痛风结节
441,扭伤
442,尿酸结晶
443,颈椎增生
444,钙化灶
445,耳痛
446,脂膜炎
447,肝结节
448,冻疮
449,足跟痛
450,坐骨神经痛
451,瘀血
452,髓质增生
453,表皮角化
454,骨硬化
455,点头征
456,失读
457,髌阵挛
458,落枕
459,耳漏
460,全身衰竭
461,熊猫眼
462,定位体征
463,脑缺血
464,胀坠感
465,尿道瓣
466,尿道瘘
467,尿外渗
468,骨盆痛
469,尿潴留
470,前列腺痛
471,遗精
472,无睾丸
473,血痂
474,鼓肠
475,痔核
476,足外翻
477,耳硬化症
478,蓝巩膜
479,骨斑点
480,扁脸
481,下唇麻木
482,足内翻
483,颈肩痛
484,脊柱裂
485,髋关节痛
486,扁平足
487,漏斗骨盆
488,下垂肩
489,足痛
490,短颈
491,碱烧伤
492,酸烧伤
493,脑缺氧
494,痣细胞
495,紫斑
496,低血磷
497,皮肤痣
498,巨乳
499,白带
500,巨舌
501,失声
502,黑痣
503,高尿酸血症
504,高血氮
505,幻味
506,足癣
507,淋巴增生
508,骨转移
509,涎瘘
510,舌痛
511,泪溢
512,高眼压
513,大角膜
514,宫腔积脓
515,尿糖
516,回经
517,骨质疏松
518,腿痛
519,板状腹
520,妊高征
521,湿疣
522,疥疮
523,始基子宫
524,畏热
525,孤独症
526,骨溶解
527,干燥斑
528,耳闷
529,雾视
530,虹视
531,倒睫
532,乳头肥大
533,耀光感
534,霰粒肿
535,睑外翻
536,青光眼斑
537,眼胀
538,眼疲劳
539,脓包
540,重听
541,眼肌麻痹
542,红视
543,脓苔
544,耳痒
545,喉鸣声
546,蓝鼓膜征
547,面痛
548,咽异感症
549,耳流脓
550,鼻干
551,烫伤
552,颌骨囊肿
553,口苦
554,唇外翻
555,皮下囊肿
556,丹毒
557,草莓舌
558,粘膜疹
559,脾湿
560,手震颤
561,身痛
562,吐血痰
563,咯血
564,舌震颤
565,下腹痛
566,白痱
567,玫瑰疹
568,肠出血
569,乳糜尿
570,硬下疳
571,晒伤
572,白发
573,血热
574,普秃
575,藏毛窦
576,深痱
577,脓痱
578,白甲
579,骨裂
580,手麻
581,白晕
582,自动症
583,成瘾
584,被害妄想
585,恐风
586,无羞惭感
587,无助感
588,无用感
589,沮丧
590,上吐下泻
591,脱症
592,汗出如油
593,易醒
594,黑斑
595,红色盲
596,昼盲
597,多汗症
598,痴笑
599,热痉挛
600,毛囊角栓
601,角栓
602,脉缓
603,舌咬伤
604,暴怒
605,中度痛
606,上唇肥厚
607,红斑鳞屑
608,足畸形
609,冷结节
610,阴囊肿大
611,搓手顿足
612,睑内翻
613,咬痛
614,腊肠趾
615,寇热
616,疑病症
617,鸡眼
618,高热寒战
619,血管痣
620,乳糜胸
621,颈短
622,红眼
623,小脑畸形
624,角质化
625,小颌
626,通贯掌
627,假孕
628,面具脸
629,闪回
630,大写症
631,弓状指
632,X型腿
633,爪状趾
634,红痣
635,短头畸形
636,屈曲指
637,肠梗死
638,空肠憩室
639,复听
640,诉讼狂
641,夸大狂
642,血丝痰
643,高钠血症
644,金鱼眼
645,多尿
646,腋窝痛
647,蠕动感
648,耳廓红肿
649,膈膨升
650,唇厚舌大
651,肘痛
652,趾垂症
653,震水音
654,绝望感
655,夜游症
656,拇外翻
657,嗜酒
658,心慌气短
659,肋痛
660,外耳道癣
661,耳廓癣
662,傻笑
663,肾外梗阻
664,肢端凉
665,臭汗
666,方肩畸形
667,小眼球
668,小腿水肿
669,鼻裂
670,颌小
671,梦游症
672,心包积液
673,性早熟
674,肺实变
675,鼻煽
676,晕动症
677,韦氏环
678,睡瘫症
679,高腭弓
680,痘疮
681,梅毒肝
682,啰音
683,直肠脱垂
684,弛张热
685,凉结节
686,弱脉
687,皮窦道
688,潮汗
689,撞击征
690,脐血
691,肺受累
692,洪脉
693,肝病容
694,脑软化
695,痰鸣音
696,阿罗瞳孔
697,躁郁样
698,蜘蛛指
699,凸腭
700,缺智齿
701,腕征
702,齿龈增生
703,尿黑酸
704,咬指甲
705,甲周炎
706,猫喘音
707,巨脾症
708,唇腭裂
709,耳垂小
710,超雄
711,超雌
712,唇干裂
713,满月脸
714,妊娠纹
715,颅内钙化
716,噎痛感
717,鼠尾征
718,钟摆征
719,呼吸音低
720,兔唇
721,酒糟鼻
722,镜面舌
723,臀产式
724,外阴痛
725,鼻梁平塌
726,肠闭锁
727,挑剔嘴
728,头摇
729,暴牙
730,口唇青紫
731,管型尿
732,恐水症
733,酩酊感
734,栓状齿
735,高氨血症
736,日晒斑
737,巨口
738,副耳
739,裂腭
740,晕车
741,抽筋
742,胸椎腰化
743,骶椎腰化
744,腰椎骶化
745,下腹胀痛
746,睑黄瘤
747,骨脆
748,职业神经症
749,宫腔积血
750,先兆流产
751,尿赤
752,寂静腹
753,脘痞
754,骨蒸潮热
755,肝火
756,目赤
757,吞酸
758,脐突
759,肾阳虚
760,泛恶欲吐
761,胃火
762,滑精
763,血虚
764,心火
765,肺火
766,实火
767,腹满
768,虚脉
769,代脉
770,妊娠斑
771,嗳腐
772,尿等待
773,肾阴虚
774,小腹冷痛
775,痰饮
776,目痛
777,易哭
778,脾气虚
779,晕针
780,虚火
781,淤青
782,脑干梗塞
783,牙疼
784,招风耳
785,幻肢痛
786,耳溢液
787,肝腹水
788,乳痛症
789,鼻溢液
790,网球肘
791,易激惹
792,虚汗
793,口甜
794,空虚症
795,闭症
796,窥淫癖
797,骨痹
798,虚火牙痛
799,阴囊舌
800,岔气
801,绿视
